@context,@type,@id,mainEntityOfPage__@type,mainEntityOfPage__@id,mainEntityOfPage__author__@type,mainEntityOfPage__author__@id,mainEntityOfPage__author__name,mainEntityOfPage__author__url,mainEntityOfPage__dateCreated,mainEntityOfPage__dateModified,mainEntityOfPage__isPartOf__@id,mainEntityOfPage__isPartOf__name,mainEntityOfPage__isPartOf__url,mainEntityOfPage__headline,manufacturer__@type,manufacturer__@id,manufacturer__name,manufacturer__logo,manufacturer__url,model__@id,model__name,model__url,serialNumber,identifier,itemCondition,location__@id,location__name,location__url,purchaseDate,isRelatedTo__@type,isRelatedTo__@id,isRelatedTo__manufacturer__@type,isRelatedTo__manufacturer__@id,isRelatedTo__manufacturer__name,isRelatedTo__manufacturer__logo,isRelatedTo__manufacturer__url,isRelatedTo__model__@id,isRelatedTo__model__name,isRelatedTo__model__url,isRelatedTo__serialNumber,isRelatedTo__itemCondition,isRelatedTo__isAccessoryOrSparePartFor,isRelatedTo__purchaseDate
http://schema.org,IndividualProduct,https://bhdirectory.github.io/bed-register/#6001,CreativeWork,https://bhdirectory.github.io/bed-register/6001.html,Organization,https://www.datatrain.co.uk/#organisation,DataTrain,https://www.datatrain.co.uk/,2018-12-04,2019-03-12,https://bhdirectory.github.io/#directory,Birtley House Directory,https://bhdirectory.github.io/,Nexus Pro Care,Organization,http://www.nexusdms.co.uk/#organisation,Nexus,http://www.nexusdms.co.uk/images/logo.gif,http://www.nexusdms.co.uk/,http://www.nexusdms.co.uk/professional-care-products/#nursing-bed-pro-care,Pro Care,http://www.nexusdms.co.uk/professional-care-products/nursing-bed-pro-care,030267,6001,B,https://bhdirectory.github.io/location/#hursthill,Hurst Hill,https://bhdirectory.github.io/location/0114.html,,IndividualProduct,https://bhdirectory.github.io/bed-register/#6001-handset,Organization,https://www.linak.com/#organisation,Linak,https://www.linak.com/dist/images/linak_logo.svg,https://www.linak.com/,https://www.linak.com/products/controls/hb70/#handset,HBW073-006,https://www.linak.com/products/controls/hb70/,,B,https://bhdirectory.github.io/bed-register/#6001,
http://schema.org,IndividualProduct,https://bhdirectory.github.io/bed-register/#6002,CreativeWork,https://bhdirectory.github.io/bed-register/6002.ht...,Organization,https://www.datatrain.co.uk/#organisation,DataTrain,https://www.datatrain.co.uk/,04/12/2018,08/04/2019,https://bhdirectory.github.io/#directory,Birtley House Directory,https://bhdirectory.github.io/,Sidhil Bradshaw Low,Organization,https://www.sidhil.com/#organisation,DeVilbiss Sidhil,https://www.sidhil.com/asset/images/foreground/log...,https://www.sidhil.com/,https://www.sidhil.com/#bradshaw-low-bed,Bradshaw Low,https://www.sidhil.com/bradshaw-low-bed-1275-low-l...,10121342,6002,B,https://bhdirectory.github.io/location/#room46,Room 46,https://bhdirectory.github.io/location/0146.html,,IndividualProduct,Organization,https://www.sidhil.com/#organisation,DeVilbiss Sidhil,https://www.sidhil.com/asset/images/foreground/log...,https://www.sidhil.com/,https://www.sidhil.com/#bradshaw-low-bed,Bradshaw Low,https://www.sidhil.com/bradshaw-low-bed-1275-low-l...,,B,https://bhdirectory.github.io/bed-register/#6002,,
http://schema.org,IndividualProduct,https://bhdirectory.github.io/bed-register/#6003,CreativeWork,https://bhdirectory.github.io/bed-register/6003.ht...,Organization,https://www.datatrain.co.uk/#organisation,DataTrain,https://www.datatrain.co.uk/,04/12/2018,08/04/2019,https://bhdirectory.github.io/#directory,Birtley House Directory,https://bhdirectory.github.io/,Nexus Pro Care,Organization,http://www.nexusdms.co.uk/#organisation,Nexus,http://www.nexusdms.co.uk/images/logo.gif,http://www.nexusdms.co.uk/,http://www.nexusdms.co.uk/professional-care-produc...,Pro Care,http://www.nexusdms.co.uk/professional-care-produc...,70191,6003,B,https://bhdirectory.github.io/location/#magnolia,Magnolia,https://bhdirectory.github.io/location/0112.html,,IndividualProduct,Organization,https://www.linak.com/#organisation,Linak,https://www.linak.com/dist/images/linak_logo.svg,https://www.linak.com/,https://www.linak.com/products/controls/hb70/#hand...,HLW074-026,https://www.linak.com/products/controls/hb70/,,B,https://bhdirectory.github.io/bed-register/#6003,,
http://schema.org,IndividualProduct,https://bhdirectory.github.io/bed-register/#6004,CreativeWork,https://bhdirectory.github.io/bed-register/6004.ht...,Organization,https://www.datatrain.co.uk/#organisation,DataTrain,https://www.datatrain.co.uk/,04/12/2018,08/04/2019,https://bhdirectory.github.io/#directory,Birtley House Directory,https://bhdirectory.github.io/,Nexus Pro Care,Organization,http://www.nexusdms.co.uk/#organisation,Nexus,http://www.nexusdms.co.uk/images/logo.gif,http://www.nexusdms.co.uk/,http://www.nexusdms.co.uk/professional-care-produc...,Pro Care,http://www.nexusdms.co.uk/professional-care-produc...,61242,6004,B,https://bhdirectory.github.io/location/#fontwell,Fontwell,https://bhdirectory.github.io/location/0106.html,,IndividualProduct,Organization,https://www.linak.com/#organisation,Linak,https://www.linak.com/dist/images/linak_logo.svg,https://www.linak.com/,https://www.linak.com/products/controls/hb70/#hand...,HLW074-026,https://www.linak.com/products/controls/hb70/,,B,https://bhdirectory.github.io/bed-register/#6004,,
http://schema.org,IndividualProduct,https://bhdirectory.github.io/bed-register/#6005,CreativeWork,https://bhdirectory.github.io/bed-register/6005.ht...,Organization,https://www.datatrain.co.uk/#organisation,DataTrain,https://www.datatrain.co.uk/,04/12/2018,08/04/2019,https://bhdirectory.github.io/#directory,Birtley House Directory,https://bhdirectory.github.io/,AKS K4,Organization,https://aks.de/#organisation,AKS,https://aks.de/media/logo_aks_main.gif,https://aks.de/index_english.html,https://aks.de/sites_english/#k4,K4,https://aks.de/sites_english/k4_e.html,88631,6005,A,https://bhdirectory.github.io/location/#terrace,Terrace Apartment,https://bhdirectory.github.io/location/0002.html,,IndividualProduct,Organization,https://aks.de/#organisation,AKS,https://aks.de/media/logo_aks_main.gif,https://aks.de/index_english.html,https://aks.de/sites_english/#k4-handset,14250000330,https://www.turnwright.com/catalogue/category-8-pr...,,B,https://bhdirectory.github.io/bed-register/#6005,,
http://schema.org,IndividualProduct,https://bhdirectory.github.io/bed-register/#6006,CreativeWork,https://bhdirectory.github.io/asset/bed-register/6...,Organization,https://www.datatrain.co.uk/#organisation,DataTrain,https://www.datatrain.co.uk/,04/12/2018,09/04/2019,https://bhdirectory.github.io/#directory,Birtley House Directory,https://bhdirectory.github.io/,Nexus Pro Care,Organization,http://www.nexusdms.co.uk/#organisation,Nexus,http://www.nexusdms.co.uk/images/logo.gif,http://www.nexusdms.co.uk/,http://www.nexusdms.co.uk/professional-care-produc...,Pro Care,http://www.nexusdms.co.uk/professional-care-produc...,70193,6006,B,https://bhdirectory.github.io/location/#wisteria,Wisteria Apartment,https://bhdirectory.github.io/location/0109.html,,IndividualProduct,https://bhdirectory.github.io/asset/bed-register/6...,Organization,https://www.linak.com/#organisation,Linak,https://www.linak.com/dist/images/linak_logo.svg,https://www.linak.com/,https://www.linak.com/products/controls/hb70/#hand...,HBW073-006,https://www.linak.com/products/controls/hb70/,,B,https://bhdirectory.github.io/bed-register/#6006,
http://schema.org,IndividualProduct,https://bhdirectory.github.io/bed-register/#6007,CreativeWork,https://bhdirectory.github.io/bed-register/6007.ht...,Organization,https://www.datatrain.co.uk/#organisation,DataTrain,https://www.datatrain.co.uk/,04/12/2018,08/04/2019,https://bhdirectory.github.io/#directory,Birtley House Directory,https://bhdirectory.github.io/,Nexus Pro Care,Organization,http://www.nexusdms.co.uk/#organisation,Nexus,http://www.nexusdms.co.uk/images/logo.gif,http://www.nexusdms.co.uk/,http://www.nexusdms.co.uk/professional-care-produc...,Pro Care,http://www.nexusdms.co.uk/professional-care-produc...,40062,6007,B,https://bhdirectory.github.io/location/#oakview,Oakview,https://bhdirectory.github.io/location/0203.html,,IndividualProduct,Organization,https://www.linak.com/#organisation,Linak,https://www.linak.com/dist/images/linak_logo.svg,https://www.linak.com/,https://www.linak.com/products/controls/hb70/#hand...,HLW074-026,https://www.linak.com/products/controls/hb70/,,B,https://bhdirectory.github.io/bed-register/#6007,,
http://schema.org,IndividualProduct,https://bhdirectory.github.io/bed-register/#6008,CreativeWork,https://bhdirectory.github.io/bed-register/6008.ht...,Organization,https://www.datatrain.co.uk/#organisation,DataTrain,https://www.datatrain.co.uk/,04/12/2018,08/04/2019,https://bhdirectory.github.io/#directory,Birtley House Directory,https://bhdirectory.github.io/,Nexus Pro Care,Organization,http://www.nexusdms.co.uk/#organisation,Nexus,http://www.nexusdms.co.uk/images/logo.gif,http://www.nexusdms.co.uk/,http://www.nexusdms.co.uk/professional-care-produc...,Pro Care,http://www.nexusdms.co.uk/professional-care-produc...,50901,6008,B,https://bhdirectory.github.io/location/#lakeview,Lakeview,https://bhdirectory.github.io/location/0201.html,,IndividualProduct,Organization,https://www.linak.com/#organisation,Linak,https://www.linak.com/dist/images/linak_logo.svg,https://www.linak.com/,https://www.linak.com/products/controls/hb70/#hand...,HBW073-006,https://www.linak.com/products/controls/hb70/,,B,https://bhdirectory.github.io/bed-register/#6008,,
